Name,Gender,Age,Social Media Use Timings,Social Media Platform,City,State,Purchase Platform,Purchase Date,Clothing,Cosmetics,Laptops,TV,Groceries,Books,Fitness Equipment,Mobiles,Jewelry,Furniture,Shoes,Bags,Watches,Kitchenware,Gardening Tools,Pet Supplies,Sports Equipment,Toys,Stationery,Automobile Accessories,Home Decor,Electronics,Music Instruments,Cameras,Gaming Consoles,Smartwatches,Health Supplements,Travel Accessories,Art Supplies,Lighting Fixtures
Vivaan Sharma,Male,16,5:00 - 17:00,Twitter,Hyderabad,Delhi,Amazon,27-10-2022,1439,0,0,12490,0,0,17569,7506,0,2022,6954,0,0,0,0,0,0,0,0,14415,0,0,0,0,0,0,0,0,611,0
Nisha Verma,Female,67,21:00 - 24:00,Facebook,Delhi,West Bengal,Local Market,25-02-2020,0,0,0,11732,0,0,0,0,0,9826,8820,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,16641,0,0
Ananya Sharma,Female,44,13:00 - 18:00,LinkedIn,Jaipur,Gujarat,Amazon,29-06-2020,15000,0,0,0,0,0,0,0,14503,0,0,19600,0,0,0,5679,0,3182,0,0,0,8957,0,0,0,0,0,0,0,0
Nisha Gupta,Female,67,5:00 - 12:00,Instagram,Delhi,Karnataka,Myntra,09-11-2020,0,0,0,0,713,0,0,0,0,0,1883,0,5690,0,0,0,0,0,0,0,0,9969,19393,5704,0,0,0,0,10000,16552
Aditya Kumar,Male,28,20:00 - 24:00,Facebook,Pune,Rajasthan,TataCliq,06-06-2021,0,0,15159,18609,0,0,0,0,0,0,0,0,0,0,0,0,12644,0,0,0,0,0,0,3000,0,0,10000,9850,0,0
Nisha Patel,Female,22,22:00 - 23:00,LinkedIn,Chennai,Gujarat,Local Market,11-09-2023,0,8546,4508,0,0,0,0,12349,0,17633,0,13650,0,0,0,10691,0,5242,0,0,0,0,0,16679,0,9670,0,0,0,15951
Diya Mishra,Male,16,21:00 - 24:00,Twitter,Ahmedabad,Gujarat,Ajio,15-05-2023,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11926,0,0,0,0,0
Nisha Patel,Male,52,17:00 - 19:00,Instagram,Lucknow,Karnataka,Flipkart,31-12-2020,0,15549,0,0,0,0,12542,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5000,0,11025,0,0,0,0,0,16977
Riya Verma,Male,66,10:00 - 22:00,Instagram,Pune,Gujarat,Myntra,07-02-2023,0,0,0,0,3821,0,0,0,5889,0,0,0,0,0,0,0,0,6136,0,0,8146,0,0,0,0,6466,0,0,0,0
Riya Sharma,Female,68,5:00 - 10:00,Google,Lucknow,Delhi,Ajio,16-08-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16526,18272,0,0,0,0,0,0,0,0,0,0,0,0,0
Ananya Mishra,Male,16,15:00 - 18:00,Snapchat,Mumbai,Uttar Pradesh,Local Market,10-09-2022,0,0,0,0,0,0,3584,0,0,10481,0,0,0,0,0,0,0,0,0,0,0,5000,15840,0,0,0,0,13282,0,0
Riya Mishra,Female,32,10:00 - 20:00,Facebook,Delhi,West Bengal,Myntra,11-02-2023,0,0,0,0,0,0,0,4742,8918,0,0,0,0,0,0,16815,17031,0,745,0,0,14197,0,0,0,0,0,0,0,0
Kavya Gupta,Female,44,14:00 - 16:00,Google,Ahmedabad,West Bengal,Snapdeal,24-09-2021,15000,412,0,0,6535,0,0,0,7404,0,0,0,0,0,0,0,16532,690,0,0,0,0,0,0,0,16299,0,15770,0,17394
Kavya Jain,Female,46,14:00 - 22:00,Facebook,Bangalore,Uttar Pradesh,TataCliq,02-06-2023,9196,0,15456,0,0,0,0,0,2339,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,13979,0,0,0,0,0,1875
Ananya Mehta,Female,44,12:00 - 20:00,Snapchat,Chennai,Gujarat,TataCliq,10-05-2020,0,0,1446,0,0,8648,9757,0,0,0,0,0,0,0,3759,0,0,0,0,595,5783,0,0,3000,0,0,0,0,0,0
Arjun Mehta,Female,53,8:00 - 17:00,Twitter,Pune,Tamil Nadu,TataCliq,17-08-2021,0,17768,0,0,0,0,0,0,0,0,0,0,0,9978,0,0,0,0,0,0,0,0,0,0,0,3609,0,0,0,0
Riya Jain,Female,18,21:00 - 22:00,Snapchat,Ahmedabad,Telangana,Paytm Mall,12-03-2020,0,0,19870,0,0,0,1493,0,7827,0,0,0,0,0,0,0,0,0,0,13597,0,0,2914,0,0,0,0,0,0,0
Aditya Mehta,Male,47,7:00 - 21:00,Twitter,Delhi,Uttar Pradesh,Paytm Mall,19-01-2021,0,0,0,0,0,7207,1296,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,3922,0,10000,0
Arjun Mishra,Male,37,22:00 - 23:00,LinkedIn,Mumbai,Telangana,Snapdeal,14-04-2021,0,0,0,0,0,12691,0,0,0,0,0,0,0,18608,4422,0,0,0,5498,0,6393,0,14793,8966,14391,0,500,0,0,0
Priya Mishra,Male,49,7:00 - 12:00,Twitter,Delhi,West Bengal,Local Market,29-05-2020,0,0,10203,0,0,6603,16142,0,0,0,0,0,0,10967,0,0,0,18717,0,0,0,0,0,0,0,0,0,0,0,0
Vivaan Kumar,Female,63,6:00 - 13:00,LinkedIn,Bangalore,Rajasthan,Paytm Mall,03-01-2023,0,0,0,0,0,0,11490,9386,0,0,0,12816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9672,0
Diya Sharma,Female,38,7:00 - 22:00,Snapchat,Bangalore,Delhi,Myntra,01-09-2021,0,15504,4715,0,0,0,0,0,9339,12758,0,0,0,0,0,0,0,18069,0,0,0,0,0,15545,0,0,0,4544,0,0
Aarav Jain,Female,48,15:00 - 22:00,LinkedIn,Pune,Karnataka,Myntra,20-09-2020,0,0,0,0,0,0,0,0,0,4997,2977,0,0,0,7530,0,0,0,0,0,9277,0,0,0,10000,0,7547,0,0,0
Priya Patel,Male,70,19:00 - 24:00,Google,Ahmedabad,Telangana,Local Market,16-11-2020,0,9058,0,0,4901,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diya Mishra,Male,35,5:00 - 8:00,Facebook,Ahmedabad,Karnataka,Ajio,03-01-2023,0,0,0,3119,8490,0,0,0,0,0,7445,0,11831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjun Jain,Male,30,11:00 - 16:00,Snapchat,Jaipur,West Bengal,Amazon,09-06-2023,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,16172,0,13518,5169,0
Arjun Singh,Male,69,10:00 - 18:00,Facebook,Chennai,Gujarat,Myntra,28-08-2021,0,0,1513,0,0,0,0,0,0,0,16396,16122,0,0,0,6550,0,0,0,0,0,0,0,0,0,0,0,0,0,935
Vivaan Singh,Female,44,7:00 - 21:00,Facebook,Ahmedabad,Gujarat,Local Market,10-11-2022,0,15933,0,0,0,8023,0,13646,0,0,0,0,0,0,0,11245,0,3424,0,0,0,0,0,0,0,0,0,17278,0,16224
Priya Kumar,Male,70,17:00 - 23:00,Snapchat,Pune,West Bengal,Ajio,20-11-2020,0,13844,0,0,0,0,0,0,18525,0,0,0,0,0,0,0,0,0,0,1488,4396,0,0,0,0,0,0,9464,0,0
Vivaan Chauhan,Male,32,13:00 - 16:00,Twitter,Chennai,Telangana,Amazon,29-01-2022,15000,0,0,0,0,0,0,0,2481,3278,7318,10792,0,0,0,0,0,6065,0,0,0,0,0,3000,0,0,0,0,0,0
Arjun Verma,Male,29,21:00 - 22:00,Google,Pune,Uttar Pradesh,Flipkart,09-07-2023,0,0,0,0,8022,0,0,0,0,0,0,17330,0,9556,0,1087,5678,0,0,0,0,0,0,0,0,0,0,0,10000,0
Vivaan Jain,Male,17,22:00 - 24:00,Twitter,Bangalore,Maharashtra,Local Market,15-08-2023,0,0,0,0,0,0,0,0,0,0,10389,0,0,0,0,15258,0,11611,0,0,1000,0,0,0,0,0,0,0,10000,5058
Ananya Verma,Female,57,5:00 - 21:00,Twitter,Kolkata,Gujarat,Amazon,24-03-2021,6217,0,0,0,7313,8012,0,0,0,0,19723,0,0,0,0,0,0,0,0,0,0,9280,14994,0,0,0,0,0,0,0
Nisha Chauhan,Male,22,22:00 - 24:00,Facebook,Delhi,Telangana,Amazon,02-08-2021,0,0,0,0,0,0,0,0,5768,0,0,0,0,2124,0,0,0,0,0,0,0,0,0,0,0,2386,0,0,10000,0
Aditya Gupta,Male,17,9:00 - 22:00,Google,Mumbai,West Bengal,TataCliq,17-06-2021,0,5679,12719,0,9252,9145,0,0,0,0,0,0,0,0,5920,1671,0,0,0,0,2811,0,0,0,10000,0,0,5996,0,0
Arjun Sharma,Female,28,9:00 - 20:00,Twitter,Bangalore,West Bengal,Paytm Mall,12-02-2022,0,7534,0,0,0,12327,429,0,0,0,6649,0,6454,0,13743,0,0,8197,0,2108,7827,0,9852,0,0,14080,0,0,0,0
Nisha Kumar,Female,68,8:00 - 21:00,Google,Delhi,Tamil Nadu,Myntra,02-11-2020,0,0,0,0,0,0,0,0,0,0,0,122,1817,0,0,0,0,0,0,1708,3476,0,0,6134,0,5419,0,0,0,0
Arjun Mishra,Male,49,8:00 - 21:00,Facebook,Lucknow,Maharashtra,Flipkart,01-01-2023,9177,0,0,0,9388,0,0,0,0,0,0,0,0,12260,0,0,6688,0,0,17869,0,0,0,17192,0,0,0,0,0,0
Aditya Verma,Male,33,9:00 - 10:00,Snapchat,Bangalore,Gujarat,Amazon,27-09-2020,0,0,2668,0,12018,0,0,0,0,12273,0,0,0,0,6016,0,0,5067,1913,0,0,0,0,0,10000,0,9394,0,0,0
Diya Gupta,Female,62,22:00 - 23:00,Twitter,Kolkata,Telangana,Ajio,10-04-2021,0,1811,12563,0,0,17501,0,0,0,0,0,19445,0,0,2604,0,0,0,0,0,0,0,0,3083,16940,7513,0,0,2010,0
Nisha Mehta,Male,22,19:00 - 23:00,Google,Chennai,Maharashtra,Amazon,24-04-2023,9816,0,0,19121,3526,16444,0,0,0,0,0,0,0,0,15545,0,0,0,0,0,0,0,0,7239,0,0,10000,0,0,0
Riya Singh,Male,27,16:00 - 21:00,Twitter,Kolkata,Tamil Nadu,Myntra,11-02-2021,0,0,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,0,14693,14834,0,0,0,0,0,0,0,0,781
Ananya Mishra,Male,33,8:00 - 12:00,Facebook,Pune,Maharashtra,Ajio,04-07-2021,0,15895,0,0,0,0,0,0,0,0,12297,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0
Nisha Sharma,Male,56,7:00 - 14:00,Google,Chennai,Delhi,Local Market,24-07-2022,0,10520,0,0,0,0,0,0,0,0,0,3969,8200,0,0,0,0,0,0,0,6016,0,0,0,0,0,0,0,0,0
Ananya Verma,Male,59,21:00 - 22:00,Facebook,Hyderabad,Uttar Pradesh,Snapdeal,29-02-2020,0,6317,0,0,0,0,0,0,16180,0,10885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14273,0,6487
Nisha Gupta,Male,20,6:00 - 13:00,Google,Pune,Telangana,Snapdeal,20-08-2022,0,0,0,0,0,0,0,0,0,0,0,16051,13602,17358,7322,0,0,0,16169,0,0,0,0,0,0,18857,0,0,0,0
Aditya Jain,Male,68,9:00 - 12:00,Twitter,Pune,Maharashtra,Amazon,01-01-2022,0,0,0,0,0,0,0,0,0,0,0,0,7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vivaan Kumar,Female,60,10:00 - 16:00,LinkedIn,Hyderabad,Tamil Nadu,Local Market,19-10-2023,0,13,0,0,13834,6673,0,0,0,14162,0,9178,0,0,0,17399,0,0,99,0,0,0,0,0,10000,0,0,0,0,0
Kavya Sharma,Male,43,10:00 - 16:00,Google,Delhi,Telangana,Local Market,30-01-2023,0,0,0,0,0,19700,9667,0,0,0,0,0,0,0,0,6190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nisha Chauhan,Male,22,10:00 - 15:00,LinkedIn,Chennai,Telangana,TataCliq,11-04-2023,0,0,0,0,0,5318,12704,0,0,0,0,2668,0,0,0,0,0,18447,0,0,0,9676,0,0,18485,19392,10000,0,0,0
Vivaan Gupta,Male,58,20:00 - 21:00,Twitter,Jaipur,Delhi,Snapdeal,27-07-2021,0,0,3517,0,16967,0,0,16747,0,0,0,0,0,0,0,0,0,0,0,0,0,11043,0,0,10000,0,0,0,0,0
Aditya Singh,Female,36,20:00 - 23:00,Instagram,Kolkata,Uttar Pradesh,Ajio,04-06-2020,11531,0,0,19949,4278,0,7101,0,0,0,15139,0,0,0,0,0,0,0,0,0,0,0,18346,0,0,0,0,0,0,0
Kavya Chauhan,Female,26,8:00 - 19:00,Twitter,Chennai,West Bengal,Snapdeal,11-01-2021,0,0,0,15069,0,0,17582,0,0,0,16923,0,0,5775,14260,0,0,0,0,0,0,0,0,5321,10000,0,0,0,0,13917
Kavya Kumar,Male,51,18:00 - 20:00,Instagram,Pune,Telangana,TataCliq,18-01-2020,12819,0,0,0,0,2378,0,0,0,0,11259,0,0,0,0,0,0,0,0,0,0,0,9568,0,0,19318,0,0,0,0
Vivaan Singh,Female,20,8:00 - 22:00,Facebook,Bangalore,Telangana,Ajio,02-11-2020,12056,0,0,12376,0,5759,0,0,0,0,0,1919,0,0,0,0,0,0,0,0,0,6327,0,0,10000,0,0,0,0,0
Arjun Gupta,Male,23,9:00 - 11:00,Instagram,Chennai,Tamil Nadu,Flipkart,18-10-2021,0,0,17060,19418,10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,1741,0,0
Arjun Jain,Female,43,22:00 - 24:00,Instagram,Pune,Rajasthan,Flipkart,25-08-2020,0,0,0,0,0,0,8534,0,0,0,0,0,12835,0,18506,0,0,0,0,0,0,0,0,3730,0,0,0,0,0,0
Aarav Kumar,Female,38,16:00 - 24:00,Twitter,Chennai,Tamil Nadu,Snapdeal,20-03-2021,14634,0,0,16868,0,0,0,6318,3543,0,0,8270,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,768,0,0
Priya Mehta,Female,67,15:00 - 18:00,Instagram,Pune,Rajasthan,TataCliq,07-06-2023,0,0,0,0,0,0,19571,0,17940,0,0,0,11451,0,0,0,6654,501,11402,0,19852,0,0,0,0,0,0,0,0,0
Kavya Singh,Female,69,11:00 - 22:00,Facebook,Ahmedabad,Delhi,Ajio,09-06-2023,0,12481,0,0,10850,0,0,0,0,0,0,0,0,0,17551,18634,0,0,0,0,0,0,0,0,0,0,0,0,7959,0
Priya Patel,Female,43,18:00 - 20:00,LinkedIn,Hyderabad,Delhi,Myntra,27-12-2020,0,0,0,0,0,0,0,6918,0,0,0,0,0,1912,0,14542,0,5528,0,0,0,0,0,0,0,15345,7931,0,0,0
Riya Chauhan,Male,59,20:00 - 22:00,LinkedIn,Jaipur,Rajasthan,Snapdeal,20-04-2020,0,0,0,0,0,18993,0,13804,228,0,5672,2233,0,0,0,0,0,0,17288,0,0,5000,8024,0,0,0,0,0,0,0
Vivaan Gupta,Male,38,8:00 - 14:00,LinkedIn,Mumbai,West Bengal,Ajio,19-11-2020,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,17916,0,0,14553,0,0,0,0,0,10000,0,10000,0,2828,0
Ananya Patel,Female,40,18:00 - 22:00,Snapchat,Mumbai,Gujarat,Myntra,24-06-2022,0,0,0,0,0,0,0,117,0,0,0,0,2863,10086,0,0,0,0,0,0,0,9088,0,0,0,0,0,0,0,0
Kavya Sharma,Female,28,5:00 - 15:00,Twitter,Bangalore,Tamil Nadu,Local Market,05-11-2022,0,0,0,0,0,0,0,0,0,0,0,7184,0,0,7612,0,0,0,0,0,9514,16594,0,0,0,0,0,0,0,0
Arjun Patel,Female,53,14:00 - 17:00,Facebook,Jaipur,Karnataka,Ajio,23-12-2022,0,0,18230,13846,18760,0,0,17451,0,0,0,0,0,0,0,0,15809,0,0,0,0,0,0,0,0,0,0,0,10000,500
Kavya Kumar,Female,42,7:00 - 8:00,Facebook,Jaipur,Telangana,Paytm Mall,19-10-2020,0,0,0,0,11607,0,0,0,0,0,14162,3019,0,12431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vivaan Verma,Male,32,16:00 - 18:00,Google,Bangalore,Gujarat,TataCliq,27-01-2022,0,0,0,2559,0,0,0,0,0,0,0,0,5075,0,18915,0,0,0,10186,0,0,0,0,0,0,0,0,2322,0,0
Riya Mehta,Male,53,11:00 - 24:00,Instagram,Chennai,Gujarat,Paytm Mall,01-01-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,0,0,0,0,0,0,18349,0,0,0,0,0,0,10000,3808
Riya Mishra,Male,68,16:00 - 17:00,Google,Mumbai,Telangana,Flipkart,03-12-2022,0,0,1722,0,0,0,0,0,0,0,0,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nisha Gupta,Female,50,12:00 - 19:00,Google,Hyderabad,Delhi,TataCliq,19-06-2023,0,0,16850,0,0,0,0,0,0,0,9443,0,0,0,0,0,8161,14681,0,0,0,0,0,3000,10000,0,0,0,0,0
Arjun Kumar,Female,48,9:00 - 11:00,Snapchat,Bangalore,West Bengal,Paytm Mall,18-10-2021,15000,0,0,1235,10298,0,0,0,0,14544,0,0,12881,0,0,17076,0,0,0,0,0,0,16851,0,0,0,0,0,10000,0
Kavya Gupta,Male,19,19:00 - 21:00,Instagram,Mumbai,Karnataka,Ajio,22-03-2020,15000,0,0,0,0,0,10796,0,0,6760,523,16954,0,0,0,1242,0,4598,0,0,3525,0,0,0,0,0,3975,0,10000,0
Kavya Verma,Male,24,12:00 - 21:00,Facebook,Hyderabad,Karnataka,Local Market,07-03-2021,0,19436,0,0,0,6240,0,0,5359,11785,0,19036,0,0,0,0,10694,0,4538,0,0,0,0,14443,0,0,0,14109,0,16855
Vivaan Mehta,Female,23,20:00 - 24:00,Twitter,Lucknow,Delhi,TataCliq,23-07-2023,0,0,0,0,14838,0,0,0,0,0,0,4942,319,0,0,0,0,0,0,0,0,9676,0,0,0,7904,10000,3748,0,0
Nisha Patel,Female,64,16:00 - 20:00,Instagram,Delhi,Rajasthan,Flipkart,16-02-2020,0,0,0,0,0,0,7068,0,0,10164,0,1957,0,0,0,18276,175,0,0,13222,0,14191,0,0,0,3245,0,0,0,0
Aarav Mehta,Male,69,19:00 - 20:00,LinkedIn,Ahmedabad,Telangana,Ajio,01-07-2020,0,0,0,0,0,0,0,0,0,0,0,0,19656,0,0,0,0,0,0,0,0,8801,0,0,12671,0,0,0,0,5690
Kavya Sharma,Male,36,22:00 - 24:00,LinkedIn,Bangalore,Rajasthan,Amazon,22-09-2022,0,5972,2411,0,0,0,0,0,0,0,0,0,0,0,0,12137,0,0,14743,0,0,0,0,0,0,15348,0,0,0,0
Diya Sharma,Female,43,15:00 - 16:00,Snapchat,Kolkata,Gujarat,Ajio,14-05-2022,0,0,0,6564,0,0,0,0,0,0,10183,15966,0,0,15211,0,0,2234,6875,0,0,0,0,0,0,0,0,0,0,0
Priya Gupta,Male,20,20:00 - 22:00,Facebook,Mumbai,Delhi,Flipkart,10-12-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,1807,0
Aditya Kumar,Male,17,15:00 - 16:00,LinkedIn,Kolkata,Rajasthan,Local Market,01-12-2022,0,0,1221,0,983,0,0,6451,0,0,0,2649,14476,2939,12952,0,0,0,0,0,1218,0,0,0,0,0,0,500,0,0
Vivaan Gupta,Female,32,11:00 - 12:00,Facebook,Bangalore,Delhi,Paytm Mall,07-04-2023,0,10417,19739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5690,0,0,0,0,0,0,0,18364,8158,19981
Arjun Gupta,Male,30,21:00 - 22:00,Snapchat,Lucknow,Rajasthan,Local Market,05-04-2023,0,0,0,0,14881,19337,11583,13578,10132,0,0,13171,13203,0,0,0,0,0,0,0,10420,0,0,0,0,0,10000,2185,0,0
Ananya Verma,Male,41,6:00 - 11:00,Google,Mumbai,Karnataka,Amazon,23-03-2020,0,14988,0,0,0,0,0,0,0,0,0,0,0,0,19589,0,0,0,0,0,0,5000,0,0,0,15471,0,0,0,0
Arjun Mehta,Male,48,16:00 - 17:00,Google,Chennai,Uttar Pradesh,Myntra,27-09-2023,3986,0,13524,6475,0,0,0,0,0,0,9536,0,0,0,0,18064,0,0,0,18405,0,0,0,0,0,0,0,12848,0,0
Riya Kumar,Female,16,7:00 - 24:00,Snapchat,Lucknow,Maharashtra,Flipkart,28-07-2023,0,11838,0,0,5324,0,0,0,1837,0,0,0,0,0,10296,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0
Riya Chauhan,Female,54,15:00 - 16:00,Google,Kolkata,Uttar Pradesh,Paytm Mall,13-10-2022,15000,0,0,0,0,0,0,0,0,5743,0,0,0,0,9646,0,0,0,0,0,13031,0,0,0,0,15410,0,15208,0,0
Riya Patel,Female,68,11:00 - 23:00,Google,Hyderabad,Karnataka,Local Market,21-12-2020,0,0,19565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11704,17525,1860,0,0,0,0,0,0,0,500,6677,0
Priya Kumar,Female,55,21:00 - 22:00,Google,Kolkata,Delhi,Paytm Mall,13-09-2020,5353,0,0,0,10209,0,0,0,0,0,0,0,0,0,6177,0,0,0,0,0,0,0,0,0,0,0,0,12569,0,0
Kavya Chauhan,Female,44,16:00 - 21:00,LinkedIn,Bangalore,Gujarat,Snapdeal,18-06-2021,0,0,0,0,0,0,5225,11172,0,0,0,0,0,0,0,0,0,11105,0,0,0,0,0,0,18809,0,10000,0,0,0
Vivaan Mishra,Male,17,18:00 - 20:00,Facebook,Mumbai,Tamil Nadu,Paytm Mall,29-10-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,19351,0,14603,0,0,0,0,0,0,0,0,0,0,10000,0,0,0
Riya Kumar,Male,61,20:00 - 22:00,Google,Ahmedabad,Maharashtra,Local Market,28-11-2022,13283,0,0,0,0,0,11006,0,0,0,0,0,13807,0,0,0,0,0,0,0,0,0,0,12543,0,0,10000,0,0,0
Arjun Singh,Male,45,21:00 - 23:00,Google,Mumbai,Rajasthan,Ajio,15-11-2022,0,0,0,0,0,0,0,18851,5112,0,0,0,8142,18221,17530,3950,0,0,0,0,0,0,16395,0,0,0,0,11486,0,0
Aditya Patel,Female,64,5:00 - 8:00,Google,Pune,Karnataka,Local Market,18-10-2023,14788,0,0,0,0,0,0,0,0,0,13816,10976,0,0,13712,0,0,0,0,0,0,5000,0,0,0,0,0,621,0,0
Nisha Chauhan,Female,70,18:00 - 19:00,LinkedIn,Hyderabad,Gujarat,Snapdeal,10-08-2023,0,0,0,0,0,0,0,0,0,0,0,13787,8074,7874,0,0,0,16738,0,0,0,0,0,0,0,0,0,0,0,0
Priya Patel,Male,30,16:00 - 24:00,Google,Delhi,Karnataka,Paytm Mall,29-05-2020,15000,0,5697,0,0,0,0,0,0,822,8153,2159,0,0,0,0,0,17097,0,0,0,0,4482,0,17484,0,0,0,0,0
Priya Kumar,Female,33,19:00 - 24:00,Facebook,Delhi,Karnataka,Local Market,18-01-2021,0,0,0,0,0,18221,366,8728,0,8187,0,0,0,2470,0,9631,0,0,0,0,5833,0,0,0,0,0,0,0,0,0
Aarav Chauhan,Female,49,7:00 - 14:00,Google,Bangalore,Karnataka,Flipkart,02-03-2021,8776,0,0,0,0,0,9294,0,0,0,0,0,0,0,0,17688,0,0,0,0,0,0,0,6828,0,2000,0,0,0,0
Riya Chauhan,Male,36,18:00 - 23:00,Google,Hyderabad,Delhi,TataCliq,17-12-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5796,0,13278,0,0,0,0,0,0,0,0,0,0,13740
Aarav Gupta,Male,65,12:00 - 16:00,Instagram,Pune,Rajasthan,Myntra,16-10-2022,0,6549,0,0,9489,0,0,0,0,0,11668,6218,0,0,0,0,0,0,0,0,0,0,1778,0,0,0,0,15354,0,0
Priya Sharma,Male,43,17:00 - 20:00,Google,Delhi,Maharashtra,Snapdeal,10-01-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19184,0,0,8844,0,0,5631,0,0,10000,0,0,6589,0,0
Priya Gupta,Female,18,21:00 - 24:00,Facebook,Pune,West Bengal,Snapdeal,10-10-2022,0,0,0,0,0,9751,0,5922,0,14826,0,0,13189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18829,0,0
Riya Mishra,Male,23,19:00 - 24:00,Facebook,Bangalore,Karnataka,Ajio,27-09-2021,0,0,0,0,0,18536,0,0,0,0,13139,0,0,0,0,0,0,0,16040,0,0,0,4025,0,10000,7621,0,0,0,0
Kavya Chauhan,Female,28,10:00 - 20:00,LinkedIn,Kolkata,Karnataka,Local Market,26-03-2022,0,12385,0,0,2203,0,0,0,0,0,0,0,0,0,0,2581,0,0,0,0,5981,13885,0,0,0,0,0,8616,4722,0
Ananya Patel,Male,17,14:00 - 19:00,Google,Chennai,Uttar Pradesh,Flipkart,14-04-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5638,0,0,0,8198,0,0,5000,0,0,0,0,0,0,0,0
Priya Singh,Female,62,21:00 - 22:00,Facebook,Bangalore,Telangana,Amazon,09-03-2023,0,0,19749,0,0,0,0,19634,2558,0,8950,0,0,0,0,0,0,3979,0,0,0,0,0,0,10000,0,0,0,0,16330
Nisha Kumar,Female,44,10:00 - 22:00,Snapchat,Jaipur,West Bengal,Ajio,13-01-2021,0,0,3445,0,0,6246,0,14166,0,0,0,9422,0,0,0,0,0,0,7387,0,0,0,0,11265,19146,0,0,0,0,0
Priya Chauhan,Male,54,17:00 - 18:00,Instagram,Delhi,Uttar Pradesh,Flipkart,15-08-2021,2918,0,0,0,0,0,0,0,18225,0,0,0,0,0,0,5475,15730,0,0,0,0,0,0,0,0,0,0,0,0,7663
Arjun Verma,Male,55,13:00 - 14:00,Twitter,Ahmedabad,Uttar Pradesh,Myntra,26-03-2022,0,0,4410,0,13532,0,0,0,0,19527,18492,0,0,17893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aarav Gupta,Female,61,12:00 - 23:00,Google,Lucknow,Telangana,Local Market,11-09-2020,0,0,0,0,0,0,0,18140,0,6779,0,0,9024,0,0,0,0,0,0,0,0,9938,0,0,0,0,0,0,0,0
Aditya Patel,Male,58,11:00 - 17:00,Google,Hyderabad,Maharashtra,Paytm Mall,12-05-2021,0,0,0,0,0,0,0,6960,0,0,0,0,18070,4183,0,0,0,0,10196,12215,0,0,0,0,0,0,0,0,0,0
Nisha Gupta,Female,32,12:00 - 21:00,Facebook,Kolkata,Delhi,Ajio,16-01-2022,6718,330,0,0,0,16219,0,0,0,0,0,0,0,0,13237,0,0,0,0,0,0,0,6798,0,0,0,0,0,10000,0
Riya Mehta,Female,68,16:00 - 21:00,Twitter,Kolkata,Telangana,Snapdeal,27-02-2020,0,0,0,16944,0,0,0,0,0,0,0,0,0,0,18478,0,19407,6610,0,0,0,0,0,7852,0,0,0,0,0,0
Arjun Verma,Female,52,11:00 - 20:00,Google,Ahmedabad,Telangana,Local Market,18-12-2020,0,0,0,0,3367,0,495,0,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,8824,0,0,0,0,0,0,0
Diya Gupta,Female,27,12:00 - 23:00,Facebook,Bangalore,Gujarat,Amazon,11-12-2022,0,0,0,0,0,0,0,0,0,6472,0,18041,14342,0,0,0,0,3412,0,0,0,0,0,0,0,0,1514,0,0,0
